housing,loan,contact,duration,pdays,previous,poutcome,emp.var.rate,cons.price.idx,euribor3m,nr.employed,y
0,2,1,128,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,70,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,279,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,400,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,231,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,175,999,0,1,1.1,93.994,4.855,5191,0
0,2,1,70,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,179,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,107,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,142,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,119,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,180,999,0,1,1.1,93.994,4.855,5191,0
1,1,1,135,999,0,1,1.1,93.994,4.855,5191,0
0,2,1,213,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,136,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,44,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,229,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,184,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,32,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,73,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,126,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,83,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,379,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,26,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,169,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,179,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,280,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,89,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,210,999,0,1,1.1,93.994,4.855,5191,0
0,2,1,393,999,0,1,1.1,93.994,4.855,5191,0
2,2,1,128,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,161,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,1178,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,182,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,178,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,177,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,191,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,245,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,255,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,488,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,211,999,0,1,1.1,93.994,4.855,5191,0
1,1,1,226,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,460,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,432,999,0,1,1.1,93.994,4.855,5191,0
2,2,1,136,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,176,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,162,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,237,999,0,1,1.1,93.994,4.855,5191,0
0,2,1,134,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,44,999,0,1,1.1,93.994,4.855,5191,0
2,2,1,47,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,483,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,116,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,182,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,122,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,232,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,51,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,260,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,214,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,407,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,389,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,31,999,0,1,1.1,93.994,4.855,5191,0
0,2,1,145,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,115,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,878,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,268,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,277,999,0,1,1.1,93.994,4.855,5191,0
2,2,1,101,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,119,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,185,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,162,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,18,999,0,1,1.1,93.994,4.855,5191,0
1,1,1,317,999,0,1,1.1,93.994,4.855,5191,0
1,1,1,71,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,43,999,0,1,1.1,93.994,4.855,5191,0
1,1,1,298,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,86,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,255,999,0,1,1.1,93.994,4.855,5191,0
2,2,1,83,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,194,999,0,1,1.1,93.994,4.855,5191,0
2,2,1,268,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,97,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,263,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,338,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,180,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,322,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,64,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,71,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,284,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,166,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,210,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,160,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,77,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,328,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,164,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,154,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,155,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,153,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,111,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,91,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,213,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,257,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,315,999,0,1,1.1,93.994,4.855,5191,0
0,2,1,102,999,0,1,1.1,93.994,4.855,5191,0
0,2,1,35,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,83,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,834,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,244,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,143,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,277,999,0,1,1.1,93.994,4.855,5191,0
2,0,1,1534,999,0,1,1.1,93.994,4.855,5191,0
0,0,1,291,999,0,1,1.1,93.994,4.855,5191,0
0,2,1,163,999,0,1,1.1,93.994,4.857,5191,0
2,2,1,149,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,33,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,144,999,0,1,1.1,93.994,4.857,5191,0
2,2,1,146,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,40,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,79,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,112,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,147,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,836,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,290,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,148,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,289,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,345,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,1002,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,181,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,460,999,0,1,1.1,93.994,4.857,5191,1
2,0,1,129,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,76,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,111,999,0,1,1.1,93.994,4.857,5191,0
1,1,1,98,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,221,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,150,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,399,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,139,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,115,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,149,999,0,1,1.1,93.994,4.857,5191,0
0,2,1,327,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,92,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,111,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,192,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,88,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,592,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,105,999,0,1,1.1,93.994,4.857,5191,0
2,2,1,62,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,114,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,59,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,144,999,0,1,1.1,93.994,4.857,5191,0
2,2,1,346,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,57,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,396,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,286,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,59,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,38,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,252,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,566,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,167,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,127,999,0,1,1.1,93.994,4.857,5191,0
1,1,1,71,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,120,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,409,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,117,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,177,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,757,999,0,1,1.1,93.994,4.857,5191,1
2,0,1,145,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,124,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,36,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,94,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,189,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,24,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,33,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,185,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,122,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,225,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,165,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,186,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,405,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,172,999,0,1,1.1,93.994,4.857,5191,0
2,2,1,207,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,325,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,57,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,102,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,164,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,288,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,154,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,102,999,0,1,1.1,93.994,4.857,5191,0
2,2,1,136,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,53,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,744,999,0,1,1.1,93.994,4.857,5191,1
0,0,1,202,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,113,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,130,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,523,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,231,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,217,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,151,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,293,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,281,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,363,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,86,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,1147,999,0,1,1.1,93.994,4.857,5191,0
2,2,1,486,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,49,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,170,999,0,1,1.1,93.994,4.857,5191,0
0,2,1,539,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,66,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,820,999,0,1,1.1,93.994,4.857,5191,0
0,2,1,125,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,398,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,112,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,64,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,255,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,95,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,140,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,788,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,239,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,194,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,165,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,306,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,63,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,501,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,832,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,214,999,0,1,1.1,93.994,4.857,5191,0
2,2,1,283,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,101,999,0,1,1.1,93.994,4.857,5191,0
2,2,1,77,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,290,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,388,999,0,1,1.1,93.994,4.857,5191,0
2,2,1,1111,999,0,1,1.1,93.994,4.857,5191,1
1,1,1,1495,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,322,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,480,999,0,1,1.1,93.994,4.857,5191,0
2,2,1,146,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,393,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,744,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,593,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,215,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,379,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,315,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,162,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,493,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,225,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,208,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,80,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,39,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,132,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,101,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,188,999,0,1,1.1,93.994,4.857,5191,0
1,1,1,386,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,457,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,891,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,53,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,326,999,0,1,1.1,93.994,4.857,5191,0
2,2,1,507,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,1083,999,0,1,1.1,93.994,4.857,5191,0
2,2,1,123,999,0,1,1.1,93.994,4.857,5191,0
1,1,1,1266,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,171,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,160,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,178,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,156,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,200,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,154,999,0,1,1.1,93.994,4.857,5191,0
2,2,1,163,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,391,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,470,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,268,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,793,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,219,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,460,999,0,1,1.1,93.994,4.857,5191,0
2,2,1,246,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,194,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,413,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,574,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,256,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,88,999,0,1,1.1,93.994,4.857,5191,0
2,2,1,146,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,596,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,170,999,0,1,1.1,93.994,4.857,5191,0
1,1,1,139,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,577,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,177,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,335,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,262,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,115,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,136,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,289,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,529,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,247,999,0,1,1.1,93.994,4.857,5191,0
1,1,1,72,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,166,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,320,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,307,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,220,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,241,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,241,999,0,1,1.1,93.994,4.857,5191,0
2,2,1,198,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,98,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,391,999,0,1,1.1,93.994,4.857,5191,0
0,2,1,126,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,55,999,0,1,1.1,93.994,4.857,5191,0
2,2,1,86,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,166,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,66,999,0,1,1.1,93.994,4.857,5191,0
0,2,1,155,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,311,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,63,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,236,999,0,1,1.1,93.994,4.857,5191,0
0,2,1,92,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,253,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,65,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,41,999,0,1,1.1,93.994,4.857,5191,0
1,1,1,163,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,10,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,221,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,484,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,467,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,241,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,248,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,198,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,212,999,0,1,1.1,93.994,4.857,5191,0
2,2,1,115,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,58,999,0,1,1.1,93.994,4.857,5191,0
1,1,1,456,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,145,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,300,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,264,999,0,1,1.1,93.994,4.857,5191,0
2,2,1,184,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,177,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,65,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,299,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,93,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,22,999,0,1,1.1,93.994,4.857,5191,0
1,1,1,170,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,89,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,166,999,0,1,1.1,93.994,4.857,5191,0
1,1,1,128,999,0,1,1.1,93.994,4.857,5191,0
2,2,1,197,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,395,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,220,999,0,1,1.1,93.994,4.857,5191,0
0,2,1,298,999,0,1,1.1,93.994,4.857,5191,0
0,2,1,123,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,334,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,73,999,0,1,1.1,93.994,4.857,5191,0
2,2,1,186,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,78,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,13,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,51,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,303,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,159,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,103,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,95,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,46,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,84,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,344,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,157,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,162,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,249,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,24,999,0,1,1.1,93.994,4.857,5191,0
1,1,1,185,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,212,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,195,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,143,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,68,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,274,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,152,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,325,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,249,999,0,1,1.1,93.994,4.857,5191,0
2,2,1,111,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,81,999,0,1,1.1,93.994,4.857,5191,0
2,0,1,181,999,0,1,1.1,93.994,4.857,5191,0
0,0,1,92,999,0,1,1.1,93.994,4.856,5191,0
0,0,1,85,999,0,1,1.1,93.994,4.856,5191,0
2,0,1,141,999,0,1,1.1,93.994,4.856,5191,0
2,0,1,182,999,0,1,1.1,93.994,4.856,5191,0
2,0,1,530,999,0,1,1.1,93.994,4.856,5191,0
0,0,1,160,999,0,1,1.1,93.994,4.856,5191,0
2,0,1,176,999,0,1,1.1,93.994,4.856,5191,0
0,0,1,134,999,0,1,1.1,93.994,4.856,5191,0
1,1,1,514,999,0,1,1.1,93.994,4.856,5191,0
0,0,1,181,999,0,1,1.1,93.994,4.856,5191,0
0,0,1,504,999,0,1,1.1,93.994,4.856,5191,1
2,0,1,160,999,0,1,1.1,93.994,4.856,5191,0
0,0,1,267,999,0,1,1.1,93.994,4.856,5191,0
2,0,1,907,999,0,1,1.1,93.994,4.856,5191,0
0,0,1,200,999,0,1,1.1,93.994,4.856,5191,0
0,0,1,139,999,0,1,1.1,93.994,4.856,5191,0
2,0,1,147,999,0,1,1.1,93.994,4.856,5191,0
2,0,1,153,999,0,1,1.1,93.994,4.856,5191,0
0,0,1,109,999,0,1,1.1,93.994,4.856,5191,0
2,0,1,97,999,0,1,1.1,93.994,4.856,5191,0
2,0,1,164,999,0,1,1.1,93.994,4.856,5191,0
0,2,1,70,999,0,1,1.1,93.994,4.856,5191,0
1,1,1,71,999,0,1,1.1,93.994,4.856,5191,0
2,0,1,723,999,0,1,1.1,93.994,4.856,5191,0
2,0,1,518,999,0,1,1.1,93.994,4.856,5191,0
0,0,1,147,999,0,1,1.1,93.994,4.856,5191,0
2,2,1,101,999,0,1,1.1,93.994,4.856,5191,0
0,0,1,142,999,0,1,1.1,93.994,4.856,5191,0
0,0,1,1346,999,0,1,1.1,93.994,4.856,5191,1
2,0,1,520,999,0,1,1.1,93.994,4.856,5191,0
0,0,1,611,999,0,1,1.1,93.994,4.856,5191,0
2,0,1,66,999,0,1,1.1,93.994,4.856,5191,0
2,0,1,135,999,0,1,1.1,93.994,4.856,5191,0
2,0,1,276,999,0,1,1.1,93.994,4.856,5191,0
0,0,1,449,999,0,1,1.1,93.994,4.856,5191,0
0,0,1,98,999,0,1,1.1,93.994,4.856,5191,0
2,0,1,105,999,0,1,1.1,93.994,4.856,5191,0
0,0,1,382,999,0,1,1.1,93.994,4.856,5191,0
0,0,1,213,999,0,1,1.1,93.994,4.856,5191,0
2,0,1,116,999,0,1,1.1,93.994,4.856,5191,0
0,2,1,249,999,0,1,1.1,93.994,4.856,5191,0
2,0,1,50,999,0,1,1.1,93.994,4.856,5191,0
0,2,1,138,999,0,1,1.1,93.994,4.856,5191,0
0,0,1,375,999,0,1,1.1,93.994,4.856,5191,0
2,0,1,49,999,0,1,1.1,93.994,4.856,5191,0
2,0,1,178,999,0,1,1.1,93.994,4.856,5191,0
0,0,1,169,999,0,1,1.1,93.994,4.856,5191,0
0,0,1,1386,999,0,1,1.1,93.994,4.856,5191,0
0,0,1,155,999,0,1,1.1,93.994,4.856,5191,0
0,0,1,120,999,0,1,1.1,93.994,4.856,5191,0
2,0,1,203,999,0,1,1.1,93.994,4.856,5191,0
0,0,1,244,999,0,1,1.1,93.994,4.856,5191,0
2,0,1,428,999,0,1,1.1,93.994,4.856,5191,0
2,0,1,53,999,0,1,1.1,93.994,4.856,5191,0
0,0,1,360,999,0,1,1.1,93.994,4.856,5191,0
0,0,1,215,999,0,1,1.1,93.994,4.856,5191,0
0,2,1,500,999,0,1,1.1,93.994,4.856,5191,0
0,0,1,207,999,0,1,1.1,93.994,4.856,5191,0
2,2,1,568,999,0,1,1.1,93.994,4.856,5191,1
1,1,1,270,999,0,1,1.1,93.994,4.856,5191,0
1,1,1,154,999,0,1,1.1,93.994,4.856,5191,0
1,1,1,272,999,0,1,1.1,93.994,4.856,5191,0
0,0,1,229,999,0,1,1.1,93.994,4.856,5191,0
0,0,1,108,999,0,1,1.1,93.994,4.856,5191,0
2,0,1,210,999,0,1,1.1,93.994,4.856,5191,0
2,0,1,383,999,0,1,1.1,93.994,4.856,5191,0
2,0,1,3366,999,0,1,1.1,93.994,4.856,5191,0
0,0,1,259,999,0,1,1.1,93.994,4.856,5191,0
2,0,1,1000,999,0,1,1.1,93.994,4.856,5191,1
2,2,1,618,999,0,1,1.1,93.994,4.856,5191,1
0,0,1,237,999,0,1,1.1,93.994,4.856,5191,0
0,0,1,106,999,0,1,1.1,93.994,4.856,5191,0
0,0,1,351,999,0,1,1.1,93.994,4.856,5191,0
2,0,1,218,999,0,1,1.1,93.994,4.856,5191,0
0,2,1,198,999,0,1,1.1,93.994,4.856,5191,0
0,2,1,284,999,0,1,1.1,93.994,4.856,5191,0
