housing,loan,contact,duration,pdays,previous,poutcome,emp.var.rate,cons.price.idx,euribor3m,nr.employed,y
2,0,1,160.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,136.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,305.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,123.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,103.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,8.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,267.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,399.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,2,1,315.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,644.5,999.0,0.0,1,1.1,93.994,4.857,5191,1
0,0,1,64.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,2,1,3.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,269.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,159.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,182.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,185.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,359.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,2,1,89.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,220.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,2,1,179.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,151.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
1,1,1,66.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,135.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,166.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,132.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,141.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,265.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,87.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,452.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,62.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,348.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,354.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,153.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,54.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,89.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,132.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,580.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,99.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,34.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,72.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,99.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
1,1,1,175.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,290.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,591.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,336.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,29.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,266.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,45.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,298.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,644.5,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,83.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,282.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,2,1,209.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,106.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,157.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,197.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,257.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,42.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,319.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,371.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,383.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,110.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,88.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,97.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,335.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,15.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,4.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,5.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,178.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,256.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,284.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,264.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,124.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,2,1,239.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,20.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,15.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,98.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,112.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,350.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,240.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,127.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,157.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,337.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,644.5,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,124.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,165.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,63.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,101.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,133.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,145.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,110.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,644.5,999.0,0.0,1,1.1,93.994,4.857,5191,1
0,0,1,349.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,371.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,644.5,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,197.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,235.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,205.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,291.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,132.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,165.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,196.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,177.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,547.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,62.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,398.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,342.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,198.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,77.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,160.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,352.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,112.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,90.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,22.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
1,1,1,230.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,206.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,143.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,102.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,224.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,73.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,42.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,43.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,144.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,644.5,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,306.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,50.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,132.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,2,1,108.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,265.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,107.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,167.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,145.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,2,1,20.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,141.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,346.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,2,1,644.5,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,17.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,74.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,2,1,78.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,125.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,153.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,61.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,318.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,228.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,189.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,121.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,110.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
1,1,1,372.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,223.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,117.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
1,1,1,64.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,507.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,201.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,91.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,230.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,249.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,152.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,551.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,215.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,617.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,332.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,198.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,644.5,999.0,0.0,1,1.1,93.994,4.857,5191,1
2,0,1,385.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,181.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,193.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,195.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,254.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,198.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,79.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,95.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,2,1,130.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,190.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,454.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,102.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,185.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,231.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,189.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,132.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,103.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,114.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,176.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,2,1,644.5,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,283.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,224.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,519.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,593.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
1,1,1,128.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,480.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,177.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,102.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,49.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,88.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,124.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,199.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,576.0,999.0,0.0,1,1.1,93.994,4.857,5191,1
2,0,1,58.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,261.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,430.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,644.5,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,112.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,248.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,350.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,252.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,147.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,141.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,256.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,163.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,2,1,125.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,2,1,195.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,61.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,95.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,166.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,39.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,644.5,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,212.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,55.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,209.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,68.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,181.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,2,1,136.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,390.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,373.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,44.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,2,1,571.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,199.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,582.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,210.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,222.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,2,1,217.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,2,1,85.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,396.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,58.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,263.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,160.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,94.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,210.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,418.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,64.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,181.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,140.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,171.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,223.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,204.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,52.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,199.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,2,1,195.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,2,1,139.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,63.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,543.0,999.0,0.0,1,1.1,93.994,4.857,5191,1
0,0,1,154.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,226.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,141.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,2,1,165.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,156.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,99.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,297.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,174.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,2,1,62.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,221.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,2,1,644.5,999.0,0.0,1,1.1,93.994,4.857,5191,1
0,0,1,104.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,136.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,21.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,72.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,125.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,307.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,2,1,154.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,2,1,357.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,2,1,236.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,202.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,227.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,166.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,2,1,143.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,119.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,268.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,507.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,126.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,2,1,268.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,386.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,313.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,63.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,87.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,75.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,89.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,2,1,96.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,209.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,181.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,173.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,439.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,119.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,644.5,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,202.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,2,1,72.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,78.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,2,1,217.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,392.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,188.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,130.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,151.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,211.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,249.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,2,1,644.5,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,27.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,2,1,644.5,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,206.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,2,1,227.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,124.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
1,1,1,66.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,644.5,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,189.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,352.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,126.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,565.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,615.0,999.0,0.0,1,1.1,93.994,4.857,5191,1
0,0,1,167.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,211.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,644.5,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,134.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,615.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,143.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,497.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,105.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,2,1,213.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,294.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,289.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,461.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,162.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,207.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,185.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,399.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,67.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,85.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,317.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,507.0,999.0,0.0,1,1.1,93.994,4.857,5191,1
0,0,1,644.5,999.0,0.0,1,1.1,93.994,4.857,5191,1
0,0,1,302.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,2,1,344.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,8.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,489.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,328.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,201.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,117.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,226.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,97.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,438.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,174.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,644.5,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,123.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,257.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,266.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
1,1,1,195.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,145.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,232.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,97.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,91.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,83.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,314.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,644.5,999.0,0.0,1,1.1,93.994,4.857,5191,1
0,0,1,146.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,149.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,591.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,288.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,36.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,191.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,97.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,71.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,275.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,187.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,170.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,177.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,251.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,152.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,463.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
0,0,1,157.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
2,0,1,74.0,999.0,0.0,1,1.1,93.994,4.857,5191,0
